   0.23954,   0.09124,   0.53877,  -0.74987,   0.53009,   0.93197,   0.66894,  -0.54545,   0.87323,  -0.65893,  -0.84952,   0.93750,   0.63611,   0.45516,   0.48159,  -0.03451,   0.40950,  -0.59174,  -0.56016,   0.78607,   0.92826,  -0.33846,  -0.53028,  -0.59031,  -0.35308,   0.84396,   0.14227,   0.83114,   0.25753,  -0.84123,  -0.86525,  -0.66286,   0.32261,  -0.87046,   0.92492,   0.54999,  -0.89102,   0.02875,   0.53599,  -0.03146,   0.58721,  -0.44023,   0.93750,  -0.29996,   0.44099,  -0.59998,   0.43893,   0.85765,   0.11429,   0.62738,  -0.19031,  -0.03807,  -0.20935,   0.80972,  -0.45169,   0.25305,   0.31222,   0.15647,   0.47661,   0.67856,   0.74419,  -0.20946,   0.93392,  -0.38065,   0.23412,  -0.23037,  -0.68825,  -0.02148,  -0.72176,   0.26659,  -0.27547,   0.36651,   0.37032,   0.21372,  -0.70120,   0.80176,  -0.45360,   0.40711,   0.32373,   0.78219,   0.21342,  -0.07479,   0.66906,   0.66352,  -0.28168,  -0.31735,   0.74708,  -0.01552,   0.49047,   0.63249,   0.93372,  -0.74305,   0.58201,  -0.38696,  -0.43546,   0.92381,   0.23783,  -0.21949,  -0.82104,  -0.29965,  -0.59810,  -0.04661,   0.67148,  -0.69512,   0.80464,   0.79041,  -0.66433,   0.10781,  -0.10725,  -0.63788,  -0.56434,  -0.58961,   0.76355,  -0.16372,   0.86504,  -0.51848,  -0.85001,  -0.61637,   0.42092,   0.22788,   0.82359,  -0.00468,   0.67472,  -0.52476,   0.36414,   0.93750,  -0.20871,   0.31639
  -0.74608,   0.93750,   0.76596,   0.66930,   0.76236,   0.48247,  -0.51938,  -0.14790,   0.66275,  -0.84858,   0.80407,  -0.78623,  -0.93750,   0.93750,   0.22879,   0.87436,   0.57903,   0.62008,   0.38990,  -0.11102,   0.53443,   0.68872,   0.54605,  -0.58569,   0.11153,   0.56218,  -0.48300,  -0.79465,   0.07517,   0.79961,   0.84904,   0.77009,  -0.61801,  -0.03949,  -0.18550,  -0.26424,  -0.87155,   0.87635,  -0.43031,   0.13481,   0.93750,   0.70189,  -0.76684,  -0.52773,  -0.46976,  -0.29846,   0.90701,   0.25019,   0.62052,   0.58458,   0.50527,   0.87447,   0.12441,   0.93507,  -0.82209,   0.90705,   0.72738,   0.61336,   0.58441,   0.68657,  -0.53296,  -0.87910,  -0.12943,  -0.66662,  -0.67859,  -0.68675,  -0.80752,   0.29809,  -0.30622,  -0.46951,  -0.84670,  -0.72181,   0.51022,   0.86667,   0.93619,   0.63118,  -0.01948,  -0.38430,   0.79020,  -0.69429,   0.93750,   0.77766,  -0.11580,  -0.53849,  -0.34158,  -0.91755,   0.72400,   0.19158,   0.51827,  -0.67534,   0.74669,  -0.21448,   0.67918,   0.93750,  -0.44948,   0.66347,   0.52974,   0.52914,  -0.78578,   0.30944,  -0.76837,   0.93750,   0.19154,  -0.87106,   0.34854,   0.50456,  -0.31902,   0.35650,  -0.79768,  -0.81862,  -0.54504,  -0.50069,   0.36559,  -0.66240,  -0.63247,   0.48452,  -0.18543,   0.54564,  -0.46358,   0.93750,  -0.87422,   0.31861,   0.39296,  -0.73379,   0.53538,  -0.12779,  -0.35470,   0.59948
   0.67401,  -0.20465,   0.51884,  -0.01847,   0.86662,  -0.49398,  -0.65253,   0.55268,  -0.75205,  -0.53447,  -0.71371,  -0.69691,  -0.70311,  -0.75161,   0.19363,   0.54078,   0.36136,  -0.80190,   0.51714,  -0.51747,  -0.67227,   0.52335,  -0.38563,  -0.93750,  -0.81613,  -0.75027,  -0.83719,  -0.53782,   0.79873,   0.04042,   0.39584,   0.41931,  -0.49401,   0.69478,  -0.47081,  -0.93002,  -0.41430,   0.90404,  -0.33557,  -0.39947,   0.52471,   0.02902,  -0.25034,   0.44280,  -0.65474,  -0.51967,  -0.28210,  -0.50449,   0.25092,   0.41328,   0.23639,   0.02895,   0.02159,  -0.08423,   0.66843,   0.93750,   0.76595,  -0.92497,   0.93750,  -0.23060,  -0.38461,  -0.07418,  -0.92351,  -0.08420,  -0.82966,   0.46681,  -0.37037,   0.50807,  -0.35377,   0.02168,   0.87736,  -0.66566,   0.34577,  -0.70249,   0.75339,   0.41745,   0.37048,   0.61115,   0.66540,   0.58232,   0.41989,   0.56521,   0.02806,   0.83369,  -0.13725,  -0.63162,   0.64286,  -0.55373,   0.34355,   0.50101,   0.74111,  -0.47825,   0.75141,   0.90227,  -0.79702,  -0.30417,   0.78950,   0.71135,   0.65195,  -0.41072,  -0.26548,  -0.63545,  -0.83989,  -0.73734,   0.61460,  -0.46975,   0.86685,   0.23111,  -0.04538,   0.61457,  -0.87759,   0.23923,   0.62766,  -0.69612,   0.32575,   0.08089,  -0.01173,   0.68298,  -0.59015,  -0.07181,  -0.33134,   0.79710,   0.43788,   0.46407,   0.29795,   0.30077,   0.02193,   0.18005
   0.91210,  -0.33777,   0.48715,  -0.91811,  -0.27762,  -0.27126,   0.73993,  -0.72356,  -0.72605,   0.72491,   0.66835,   0.86270,   0.72138,   0.01028,   0.87291,  -0.81048,  -0.21379,  -0.75958,  -0.48665,  -0.45396,   0.70442,  -0.87503,  -0.57230,  -0.81526,  -0.38874,  -0.66780,   0.85195,   0.48704,   0.70927,  -0.55673,  -0.54820,   0.38732,  -0.61380,   0.35373,   0.72463,   0.84324,  -0.55728,   0.26723,   0.51620,   0.65009,  -0.57600,  -0.85756,  -0.88631,  -0.92414,  -0.15543,  -0.54997,  -0.90094,   0.75206,   0.88112,  -0.84782,   0.28410,   0.62424,   0.54081,   0.71597,   0.52577,   0.86244,  -0.49361,   0.36464,   0.27328,   0.24783,   0.46967,   0.93750,  -0.89527,   0.64491,  -0.79382,   0.93145,  -0.93750,  -0.41709,  -0.58576,  -0.89433,   0.72525,   0.86890,   0.81396,  -0.60534,   0.58412,   0.43315,   0.11101,   0.72366,  -0.10200,  -0.34866,   0.58299,  -0.75436,  -0.20789,  -0.70819,   0.79295,  -0.45088,   0.90480,  -0.51585,   0.68609,  -0.10040,   0.52464,   0.30986,  -0.65411,  -0.80725,  -0.13738,   0.83527,   0.45911,  -0.81367,   0.17016,   0.93750,   0.92021,  -0.78607,   0.60820,   0.67105,  -0.27788,   0.23889,  -0.82157,   0.87522,   0.61382,  -0.01037,  -0.89577,   0.60039,   0.93750,  -0.24696,   0.69882,   0.81135,  -0.04687,  -0.87314,  -0.46582,  -0.07647,   0.46637,   0.93750,   0.58666,   0.75353,   0.71992,   0.68604,  -0.00116,   0.55753
   0.39153,  -0.70719,  -0.73548,  -0.88616,   0.93750,  -0.80968,  -0.65448,  -0.56494,   0.46088,  -0.05449,   0.92619,   0.77644,  -0.07470,  -0.69904,  -0.67833,   0.63314,  -0.54131,   0.80929,   0.10167,  -0.45237,   0.50385,  -0.60282,  -0.23103,   0.25037,  -0.87497,   0.47342,   0.92065,  -0.79883,  -0.79643,   0.70117,   0.43920,   0.51775,  -0.52273,   0.57086,  -0.59637,  -0.28129,  -0.25711,  -0.19805,   0.84265,   0.80430,  -0.13003,   0.65909,   0.88180,   0.61976,  -0.80578,   0.86849,  -0.65939,   0.49611,   0.16207,   0.29687,  -0.81453,   0.87108,  -0.89716,   0.77081,  -0.55082,   0.69567,   0.72634,   0.87594,  -0.26916,  -0.80557,   0.80323,   0.88179,   0.09313,   0.83684,  -0.66391,  -0.84744,  -0.27029,   0.65862,   0.35353,  -0.11582,  -0.83464,  -0.81613,  -0.88613,  -0.87626,  -0.53367,  -0.03693,   0.88002,   0.65200,   0.11417,  -0.71593,  -0.71109,  -0.69690,  -0.38538,   0.18288,   0.72262,   0.62996,   0.87280,   0.38688,  -0.79323,  -0.93750,  -0.61493,   0.80390,   0.52460,   0.89593,   0.44916,   0.92092,   0.60960,   0.36186,  -0.37803,   0.14829,   0.44941,   0.87146,   0.93750,   0.86220,  -0.14116,  -0.90796,   0.93750,  -0.21633,  -0.72654,  -0.87398,  -0.43076,   0.79748,  -0.81927,   0.75646,  -0.69208,   0.93750,  -0.92950,   0.93750,  -0.67806,   0.78986,  -0.85592,  -0.75658,   0.06984,   0.93750,   0.49743,   0.26840,   0.67083,   0.93750
   0.70550,   0.85519,   0.92597,  -0.75067,  -0.88012,  -0.10188,  -0.68614,   0.83230,  -0.73284,  -0.84527,  -0.25866,   0.61831,   0.70628,   0.33849,  -0.93750,   0.79790,  -0.93750,  -0.73809,   0.74510,  -0.71367,  -0.79804,   0.67293,  -0.20478,   0.09563,  -0.60889,   0.80491,  -0.32164,  -0.89930,  -0.83340,  -0.71709,   0.86550,  -0.84704,   0.93750,  -0.46215,  -0.67450,   0.78839,  -0.68219,   0.19959,   0.61835,   0.31647,  -0.75531,   0.93750,  -0.36270,   0.47418,  -0.79094,   0.42627,   0.29064,  -0.39705,   0.48279,  -0.17033,   0.05348,   0.37548,  -0.50907,   0.51247,  -0.64490,   0.08814,   0.82005,  -0.43718,   0.93750,  -0.85822,  -0.42740,   0.36499,  -0.02958,   0.59263,  -0.58427,   0.28360,   0.48170,   0.92156,   0.03889,   0.56941,   0.56008,  -0.64127,  -0.93474,   0.75517,  -0.29019,  -0.93750,   0.80315,   0.65625,   0.93750,   0.51516,  -0.03026,   0.88749,   0.77173,  -0.61130,  -0.09923,   0.64029,  -0.61696,  -0.39489,  -0.51701,  -0.23211,  -0.47415,   0.90511,   0.93750,   0.73281,  -0.33976,   0.69757,   0.73371,   0.72298,   0.93750,   0.74089,   0.80931,  -0.44289,  -0.62907,  -0.30029,   0.87216,  -0.70126,   0.74336,  -0.75597,   0.31476,   0.54921,   0.11287,  -0.26468,  -0.26275,  -0.32766,  -0.80039,  -0.93247,  -0.53942,   0.93563,   0.34707,   0.50689,  -0.72671,  -0.85873,   0.32449,   0.86869,   0.07196,   0.75511,   0.80383,  -0.02085
   0.86759,  -0.86396,  -0.81452,  -0.53384,  -0.59609,   0.78244,  -0.20139,   0.77219,  -0.80443,  -0.93750,   0.58311,  -0.77210,  -0.72235,  -0.68941,   0.41860,  -0.85727,   0.81137,  -0.86622,   0.39299,  -0.48354,   0.64785,  -0.76404,   0.51472,   0.49363,  -0.67738,   0.55814,  -0.33430,  -0.11962,   0.50937,   0.27083,   0.61937,   0.62232,   0.78651,  -0.34767,   0.53999,   0.85690,  -0.64213,   0.28014,   0.45389,  -0.65808,  -0.17096,   0.34750,  -0.74320,  -0.02054,  -0.15785,  -0.47971,   0.73398,   0.20482,  -0.33590,  -0.67525,  -0.24452,  -0.89113,   0.75342,   0.72626,   0.34919,  -0.43181,  -0.17849,   0.93750,  -0.55180,   0.89380,  -0.66068,   0.31178,  -0.43752,   0.25631,  -0.76523,   0.93750,  -0.17910,  -0.32059,  -0.20326,   0.32923,   0.90247,   0.18326,   0.01930,   0.60796,   0.82121,   0.19224,  -0.06155,   0.88428,  -0.86476,   0.80953,   0.93750,  -0.73305,   0.54526,  -0.60784,   0.72348,  -0.40912,  -0.12097,  -0.36436,   0.82443,   0.50914,  -0.23193,  -0.58130,  -0.44951,   0.45998,   0.44065,  -0.43175,  -0.67084,   0.49535,   0.53076,   0.53790,   0.38913,   0.76842,  -0.88121,   0.91478,  -0.45622,   0.87420,  -0.47396,   0.84890,  -0.68102,  -0.24438,  -0.08280,   0.69915,   0.05064,  -0.53127,   0.19009,   0.35081,  -0.50066,  -0.65449,   0.33081,   0.93750,   0.42139,   0.70395,   0.92774,  -0.39363,   0.81307,  -0.81219,  -0.59140,  -0.59064
   0.07781,  -0.61075,  -0.60232,  -0.84079,  -0.40602,  -0.22256,   0.16749,   0.62850,   0.93750,  -0.85002,   0.75516,  -0.00598,   0.71680,  -0.91948,  -0.62433,  -0.17813,   0.08935,  -0.75197,   0.75180,   0.73517,   0.62400,  -0.78113,  -0.68099,   0.51604,  -0.12649,   0.47086,   0.93018,  -0.38713,   0.93441,   0.75210,   0.54125,   0.81878,   0.66242,   0.84472,  -0.05814,   0.93565,  -0.38588,  -0.88339,  -0.84728,  -0.83639,   0.56816,   0.62692,   0.52642,   0.71129,  -0.87285,  -0.55279,  -0.82864,  -0.46555,  -0.82249,  -0.08284,  -0.56095,  -0.12894,  -0.18432,  -0.59389,  -0.73990,  -0.34139,  -0.30770,  -0.92756,  -0.31145,  -0.86500,  -0.37908,   0.56524,  -0.34993,  -0.28939,   0.34035,   0.31430,   0.44093,  -0.18571,  -0.06224,   0.29327,  -0.27697,   0.76264,   0.37801,   0.40410,  -0.33111,  -0.34406,   0.75270,   0.24538,  -0.53193,   0.93750,  -0.02262,   0.07095,  -0.13626,  -0.22356,   0.33105,   0.48063,   0.87447,  -0.77286,  -0.25964,   0.62428,  -0.61299,   0.44980,   0.82465,   0.63339,   0.00899,  -0.79359,  -0.19644,  -0.59175,   0.83641,   0.93750,   0.63558,   0.87778,  -0.52303,   0.19501,  -0.52758,  -0.19907,  -0.35574,  -0.83818,   0.72382,   0.77247,  -0.35583,   0.93119,  -0.62135,   0.14113,   0.41108,   0.72189,  -0.61052,  -0.86336,   0.66085,   0.26464,   0.70652,   0.01571,  -0.41574,  -0.80895,   0.21469,  -0.44596,   0.44507,  -0.58803
  -0.81918,   0.73237,   0.65167,  -0.86277,   0.86776,   0.72042,   0.73704,   0.72447,   0.73351,  -0.54542,   0.29405,   0.75321,   0.33311,   0.76086,   0.23711,  -0.29416,  -0.82487,  -0.62645,  -0.46482,   0.33909,   0.35096,   0.93341,  -0.88458,  -0.79100,  -0.89240,   0.52023,  -0.79139,  -0.30290,   0.70708,  -0.80634,   0.82640,   0.62746,  -0.24749,  -0.59190,  -0.07918,   0.64023,   0.22358,   0.78682,   0.39103,  -0.09029,   0.89027,   0.37417,  -0.31294,   0.93750,  -0.16384,   0.41789,   0.48263,  -0.02301,   0.23095,   0.42704,   0.83331,  -0.24465,  -0.21156,  -0.03745,  -0.50389,   0.21483,  -0.69458,  -0.34287,   0.28471,   0.36116,  -0.69787,   0.76562,  -0.37045,   0.47666,  -0.72211,  -0.55821,   0.65085,  -0.44648,  -0.86862,  -0.53878,   0.44748,   0.93750,  -0.59998,   0.40413,  -0.08263,  -0.68484,   0.70662,   0.12299,  -0.74432,   0.77482,  -0.19148,   0.86581,   0.01894,   0.05649,  -0.56801,  -0.61996,  -0.77329,  -0.93750,  -0.84637,   0.19883,   0.85862,   0.57642,   0.64098,   0.70731,  -0.56757,  -0.30818,   0.09293,   0.33319,   0.53056,   0.43298,  -0.37767,  -0.45576,  -0.15307,  -0.56185,   0.40341,  -0.34560,  -0.29052,   0.18859,   0.87534,   0.47892,   0.78388,  -0.72525,   0.56452,  -0.51924,   0.27628,   0.39080,  -0.05788,  -0.93750,   0.58601,  -0.30661,  -0.49059,  -0.00114,  -0.21240,  -0.11815,  -0.07497,  -0.02388,   0.44729,  -0.89136
  -0.58112,   0.78935,  -0.60085,   0.50105,  -0.66647,  -0.28201,   0.63281,  -0.46423,   0.80779,  -0.90661,  -0.05969,   0.88718,  -0.32312,   0.22474,  -0.44410,   0.21028,   0.43165,   0.63615,  -0.43553,   0.66515,  -0.75204,   0.43773,  -0.68151,  -0.73154,   0.87600,   0.37351,  -0.65788,   0.36627,   0.40831,  -0.05000,  -0.82097,  -0.64563,  -0.00053,   0.30531,  -0.63753,   0.37652,   0.41481,   0.52504,  -0.82882,  -0.57726,   0.48051,  -0.52749,  -0.89018,  -0.39215,  -0.70044,   0.00692,  -0.82950,  -0.03386,   0.15063,  -0.27003,   0.67328,  -0.28134,   0.63385,  -0.86014,  -0.50590,  -0.77960,  -0.54357,   0.89806,  -0.29016,  -0.53501,   0.64194,   0.39904,  -0.37595,   0.28387,  -0.68694,  -0.78079,  -0.40538,   0.33773,  -0.73456,   0.61660,   0.00822,   0.68094,  -0.10237,  -0.56974,  -0.67236,   0.43244,  -0.00429,   0.08120,  -0.41067,  -0.22906,  -0.32974,   0.93016,  -0.77261,  -0.08741,  -0.77905,  -0.43914,  -0.01094,   0.19765,  -0.21831,  -0.54247,   0.10694,  -0.80110,  -0.89126,  -0.89490,  -0.07880,  -0.08689,  -0.79287,  -0.71554,  -0.81443,  -0.75959,   0.32954,  -0.45908,   0.22951,  -0.14891,   0.52665,  -0.66329,  -0.81166,  -0.73741,   0.01026,   0.38549,  -0.87313,  -0.38938,  -0.89726,  -0.11189,   0.34508,  -0.87712,   0.77508,   0.01754,   0.02104,  -0.74017,   0.58574,   0.69824,  -0.07554,  -0.72052,   0.06759,   0.88416,   0.62102,   0.82834
