1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000561,0.000348,-0.000110,-0.000417,-0.000111,0.000097,0.000096,-0.000085,0.026104,0.017508,0.011004,0.013464,0.012340,0.013815,0.006339,0.007564
