1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.003323,-0.014043,0.007207,0.001180,0.001974,-0.014025,-0.025983,-0.015986,0.501150,0.635896,0.661600,0.641942,0.650514,0.656313,0.699947,0.651670
