1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.002821,0.001204,-0.000013,0.000733,-0.000185,0.000147,0.000022,0.000195,0.030017,0.020707,0.022546,0.017291,0.016083,0.012710,0.009218,0.012866
-0.003942,-0.002143,-0.000195,-0.000581,-0.000229,-0.000190,-0.000025,-0.000220,0.026353,0.021670,0.018309,0.020103,0.017617,0.015125,0.007349,0.010109
0.003798,0.000086,-0.000776,-0.000926,0.000010,0.000056,0.000031,0.000238,0.025591,0.023498,0.020697,0.019822,0.015487,0.012035,0.006585,0.011201
-0.005697,-0.002096,0.000538,-0.000205,-0.000173,-0.000014,-0.000012,0.000299,0.026822,0.024206,0.020849,0.021668,0.018608,0.015470,0.009584,0.010604
-0.001429,0.001232,0.000434,0.000141,0.000135,-0.000281,-0.000024,0.000024,0.029298,0.020845,0.024060,0.014174,0.021842,0.017726,0.006098,0.011489
-0.001700,-0.003755,0.000310,0.000496,-0.000053,0.000461,-0.000022,-0.000092,0.029724,0.026094,0.020197,0.019035,0.019897,0.018635,0.009083,0.008309
-0.002152,0.000887,0.000048,-0.000497,-0.000117,-0.000040,-0.000004,-0.000006,0.030428,0.021654,0.025191,0.020281,0.015277,0.019573,0.006077,0.008625
0.000687,-0.000381,-0.000600,-0.000482,-0.000200,-0.000063,-0.000012,-0.000049,0.026036,0.019108,0.021068,0.019403,0.014782,0.018105,0.008675,0.010980
0.002351,0.000687,0.000387,-0.000304,-0.000044,-0.000176,0.000027,0.000024,0.030764,0.017646,0.021931,0.018090,0.014490,0.019047,0.006942,0.010335
0.000452,0.000799,0.000051,0.000155,0.000080,-0.000059,0.000054,-0.000153,0.028468,0.020875,0.023504,0.013454,0.014746,0.011142,0.007549,0.008354
-0.001085,-0.000396,-0.000214,-0.000116,-0.000316,-0.000627,-0.000019,-0.000183,0.034273,0.020252,0.016224,0.019027,0.014358,0.014899,0.007104,0.011048
-0.002695,0.001320,0.000093,0.000609,-0.000067,0.000272,0.000048,0.000073,0.027698,0.021327,0.023648,0.020292,0.014090,0.015392,0.007263,0.011621
-0.001519,0.001306,0.000075,0.000589,0.000310,0.000255,0.000021,0.000189,0.029119,0.017876,0.023703,0.018498,0.015483,0.016949,0.009231,0.008308
-0.001989,-0.001147,-0.000679,-0.000309,-0.000723,0.000019,0.000061,0.000079,0.027574,0.019106,0.021315,0.018217,0.021374,0.013949,0.008787,0.011372
-0.000018,-0.000062,-0.000948,-0.000285,-0.000191,-0.000098,-0.000035,-0.000208,0.029829,0.016234,0.021710,0.017875,0.014948,0.016764,0.008538,0.011218
0.001881,0.000025,0.000289,0.000251,-0.000077,0.000400,-0.000036,-0.000220,0.033840,0.022738,0.021865,0.016815,0.020245,0.015881,0.008581,0.010296
0.004503,-0.001970,-0.000115,-0.000464,0.000210,0.000025,0.000070,-0.000031,0.030207,0.023265,0.020698,0.017957,0.020347,0.016935,0.006524,0.012673
-0.004973,0.001662,-0.000257,0.000590,-0.000293,0.000196,0.000013,-0.000067,0.035603,0.024581,0.020781,0.020180,0.016643,0.018268,0.005769,0.012024
0.004847,0.000256,0.000090,0.000078,0.000121,-0.000227,-0.000004,-0.000122,0.033239,0.017301,0.015862,0.019098,0.021168,0.016112,0.006920,0.011083
0.001013,0.001102,0.000409,0.000008,0.000203,0.000035,0.000026,-0.000079,0.032060,0.017947,0.021855,0.020610,0.015774,0.011383,0.008977,0.009824
0.001718,0.000394,0.000036,0.000258,0.000350,0.000203,0.000078,0.000323,0.029049,0.019234,0.016320,0.013730,0.015499,0.017313,0.008181,0.010747
0.002351,-0.000353,0.000278,-0.000207,0.000014,-0.000050,-0.000012,0.000293,0.033911,0.019249,0.017395,0.021762,0.016908,0.012131,0.008398,0.011385
0.000796,0.000293,-0.000213,0.000101,-0.000030,0.000102,0.000006,-0.000476,0.028401,0.022785,0.017486,0.016711,0.016856,0.018453,0.005794,0.011839
0.000796,0.000410,-0.000005,-0.000208,0.000021,0.000052,0.000033,-0.000354,0.026761,0.016928,0.020916,0.018966,0.020818,0.017138,0.007138,0.009915
-0.002966,0.001495,-0.000117,0.000445,0.000295,0.000227,0.000024,-0.000513,0.035365,0.024380,0.022436,0.021950,0.015169,0.017260,0.006692,0.010757
-0.001917,-0.001308,-0.000096,-0.000241,0.000002,-0.000120,-0.000001,0.000006,0.030276,0.019509,0.023808,0.016716,0.018415,0.012862,0.008297,0.011473
-0.003129,-0.001176,-0.000033,-0.000497,0.000217,-0.000192,0.000006,0.000134,0.029358,0.025853,0.023396,0.019439,0.015554,0.017457,0.007595,0.011751
-0.001610,-0.002147,-0.000799,-0.000371,-0.000265,-0.000362,-0.000021,0.000171,0.030013,0.022281,0.021081,0.018817,0.016534,0.018328,0.006848,0.007713
0.002478,0.000307,-0.000266,0.000190,0.000224,0.000111,-0.000023,0.000122,0.032731,0.021853,0.021253,0.018889,0.016758,0.018905,0.006198,0.008286
-0.004648,-0.000272,0.000060,-0.000396,0.000042,0.000028,0.000001,-0.000018,0.029272,0.025503,0.016535,0.015865,0.016726,0.013514,0.007394,0.010205
0.000524,0.000651,-0.000002,0.000297,-0.000047,0.000341,0.000011,0.000073,0.033637,0.020188,0.016570,0.020849,0.018065,0.018979,0.006367,0.011186
-0.009096,-0.000618,0.000996,0.000316,0.000412,0.000025,0.000030,0.000012,0.028448,0.019217,0.024777,0.019968,0.017304,0.013269,0.007272,0.011621
0.002604,-0.003173,0.000111,0.000089,-0.000289,0.000081,0.000012,0.000250,0.029352,0.024767,0.022584,0.014563,0.017629,0.017284,0.006701,0.011098
0.004431,0.000056,0.000353,-0.000036,-0.000309,0.000015,0.000038,0.000397,0.028205,0.019263,0.024781,0.015488,0.019273,0.013081,0.006677,0.011432
0.001971,-0.001618,-0.000867,-0.000057,-0.000562,-0.000109,0.000011,-0.000128,0.027473,0.021581,0.020515,0.013835,0.021643,0.016633,0.008809,0.010927
0.002297,0.000994,0.000646,-0.000333,0.000303,0.000101,0.000026,0.000165,0.028459,0.023509,0.024665,0.018030,0.015707,0.018998,0.006749,0.013145
0.004322,-0.000064,0.000375,-0.000184,-0.000095,-0.000259,0.000017,0.000159,0.027202,0.022645,0.021373,0.014610,0.015722,0.015599,0.006743,0.009726
0.002514,0.001140,-0.000752,0.000156,0.000170,-0.000182,-0.000051,0.000769,0.032520,0.020312,0.017841,0.022317,0.016331,0.018156,0.006645,0.013225
0.003979,-0.000707,0.000309,0.000197,0.000001,-0.000001,-0.000003,-0.000104,0.026476,0.024992,0.022993,0.019929,0.016413,0.018700,0.005907,0.010644
0.000868,0.000089,-0.000243,-0.000099,-0.000024,-0.000116,0.000039,-0.000336,0.031061,0.019274,0.020401,0.018933,0.020224,0.015080,0.006125,0.008485
-0.000995,0.000562,-0.000126,-0.000812,-0.000217,-0.000114,0.000007,0.000098,0.028415,0.018400,0.022019,0.019942,0.015929,0.017206,0.006722,0.010445
0.000958,0.000358,-0.000282,-0.000201,0.000030,0.000005,0.000007,0.000000,0.037566,0.018369,0.016409,0.015174,0.015370,0.016506,0.007834,0.014564
-0.000036,0.002196,0.000029,-0.000343,-0.000046,-0.000112,0.000012,0.000055,0.020563,0.025499,0.019520,0.015010,0.012969,0.012909,0.005903,0.009347
-0.003816,-0.000693,0.000169,0.000102,0.000114,0.000172,0.000011,-0.000159,0.033084,0.019272,0.017089,0.015373,0.013835,0.014031,0.008071,0.010371
0.001863,0.000330,-0.000033,0.000080,0.000127,0.000494,0.000010,-0.000031,0.030036,0.019394,0.022193,0.020960,0.015724,0.018756,0.007546,0.010997
0.000181,0.001836,0.000040,-0.000095,-0.000058,-0.000208,0.000017,0.000293,0.022048,0.021793,0.019741,0.018893,0.018948,0.019140,0.006971,0.009840
0.000868,0.000922,0.000286,0.000352,0.000061,0.000071,0.000007,-0.000037,0.027344,0.018772,0.019279,0.011373,0.014681,0.012661,0.006122,0.010518
-0.001320,0.001776,-0.000427,0.000180,-0.000426,-0.000010,-0.000024,0.000226,0.036393,0.018984,0.016762,0.019289,0.016792,0.016616,0.007475,0.009938
-0.000145,0.001174,-0.000185,-0.000290,0.000053,-0.000061,-0.000050,0.000250,0.034092,0.026127,0.024478,0.014980,0.016263,0.017935,0.007975,0.010424
-0.002640,-0.000332,0.000117,0.000046,0.000028,-0.000067,0.000033,0.000055,0.029540,0.027124,0.017605,0.014520,0.017223,0.013602,0.006603,0.010787
0.002279,0.001014,-0.000741,-0.000116,0.000225,-0.000483,0.000004,-0.000214,0.036174,0.019426,0.017090,0.015186,0.020718,0.019095,0.007209,0.010960
0.000271,0.000156,0.000207,-0.000067,-0.000140,-0.000034,-0.000001,-0.000037,0.030466,0.018837,0.023956,0.013176,0.017139,0.011768,0.005681,0.009285
-0.000289,0.001163,-0.000240,0.000091,0.000285,0.000080,0.000025,-0.000256,0.031898,0.022430,0.018555,0.017969,0.019170,0.013030,0.005890,0.011453
0.001610,0.000914,0.000509,0.000406,-0.000248,0.000041,-0.000013,0.000165,0.027040,0.019795,0.022617,0.020651,0.019711,0.015284,0.006763,0.010426
0.001085,0.000055,-0.000699,0.000016,-0.000318,-0.000135,-0.000033,0.000409,0.029904,0.023294,0.017890,0.018715,0.016904,0.017309,0.006587,0.009932
0.001646,-0.002391,-0.000032,-0.000277,0.000147,-0.000210,0.000008,-0.000037,0.030273,0.023777,0.021214,0.019836,0.020556,0.017320,0.005451,0.011220
0.002242,0.001116,-0.000357,-0.000721,0.000146,-0.000081,0.000006,0.000092,0.032314,0.024121,0.022829,0.018489,0.016029,0.016247,0.006899,0.010716
0.005462,-0.000184,-0.000090,-0.000508,-0.000247,-0.000158,0.000009,0.000128,0.035515,0.019431,0.015752,0.020147,0.015063,0.012616,0.006653,0.012460
0.006492,0.001197,0.000590,0.000071,0.000268,0.000633,0.000045,0.000031,0.032281,0.022686,0.020470,0.020089,0.019489,0.018277,0.007559,0.010997
0.000850,0.000512,-0.000029,-0.000276,-0.000063,-0.000339,-0.000004,-0.000189,0.027448,0.018472,0.020733,0.016158,0.014340,0.018272,0.005391,0.010750
-0.003563,0.000386,-0.000376,0.000198,-0.000183,0.000249,-0.000007,0.000165,0.032422,0.018105,0.022163,0.019755,0.017470,0.015369,0.007059,0.010571
-0.001573,0.001457,0.000385,0.000255,0.000124,0.000210,0.000028,0.000000,0.025448,0.018232,0.022262,0.018619,0.009567,0.014629,0.006347,0.008559
0.003635,0.000679,0.000112,0.000054,0.000461,-0.000077,0.000008,-0.000073,0.029569,0.020914,0.016706,0.021593,0.019574,0.015417,0.005203,0.007764
0.000217,0.000129,0.000260,0.000250,0.000033,0.000140,0.000011,0.000134,0.021582,0.021405,0.017683,0.014927,0.020696,0.013324,0.006101,0.007909
0.000307,-0.002711,0.000834,-0.000067,0.000080,0.000155,0.000007,-0.000098,0.027294,0.022838,0.018838,0.016155,0.012982,0.012762,0.007910,0.012291
-0.001682,0.000006,-0.000955,0.000674,-0.000087,0.000172,-0.000004,-0.000073,0.025707,0.017342,0.023121,0.019113,0.019097,0.015651,0.006093,0.009844
0.000253,-0.000297,0.000225,0.000279,-0.000440,0.000100,-0.000008,0.000122,0.031506,0.019448,0.018650,0.016503,0.019885,0.013445,0.006804,0.007359
-0.004485,-0.000556,0.000006,0.000192,0.000002,0.000043,0.000001,0.000055,0.033561,0.025599,0.021360,0.017546,0.019612,0.015308,0.005149,0.011472
-0.000398,0.001480,0.001001,0.000153,0.000250,0.000058,0.000003,-0.000183,0.032389,0.022523,0.023221,0.013210,0.015534,0.018234,0.006478,0.011587
0.001248,-0.000258,0.000608,-0.000287,-0.000287,-0.000382,-0.000012,-0.000110,0.030255,0.019912,0.025041,0.014143,0.015631,0.016442,0.005278,0.010408
0.002821,-0.001211,-0.000609,0.000074,0.000424,0.000204,0.000023,-0.000262,0.030130,0.022830,0.022633,0.014390,0.021066,0.016033,0.006713,0.010127
-0.004105,-0.000027,-0.000056,0.000020,0.000151,-0.000105,0.000013,0.000354,0.030001,0.019654,0.022904,0.019844,0.020344,0.011598,0.005882,0.011215
0.002767,0.000204,-0.000296,-0.000237,-0.000106,-0.000246,-0.000031,-0.000043,0.034622,0.018283,0.023496,0.021484,0.012444,0.013077,0.007913,0.013659
-0.005606,0.000151,-0.000241,-0.000011,-0.000086,-0.000416,-0.000036,0.000000,0.029852,0.021804,0.017917,0.018132,0.019538,0.018052,0.007033,0.010372
0.001989,0.000509,0.000218,-0.000011,0.000075,-0.000009,-0.000034,-0.000122,0.028462,0.019924,0.018353,0.015187,0.010830,0.017023,0.005895,0.010335
-0.005335,-0.000192,0.000294,0.000184,-0.000333,-0.000024,0.000004,0.000165,0.028765,0.024813,0.022577,0.014314,0.018609,0.018037,0.007049,0.011538
-0.000018,0.001235,-0.000084,0.000288,0.000166,0.000301,0.000045,-0.000012,0.028032,0.017571,0.016335,0.018200,0.018867,0.017434,0.006970,0.010627
-0.001465,0.001183,0.000555,0.000215,0.000333,0.000028,0.000049,-0.000256,0.027872,0.018401,0.023240,0.017575,0.016408,0.017473,0.007203,0.009074
0.000289,-0.000875,-0.000519,-0.000280,0.000150,-0.000287,0.000001,-0.000287,0.029350,0.017720,0.018223,0.014668,0.019402,0.019307,0.006198,0.012210
0.002261,-0.000287,0.000501,-0.000179,0.000145,-0.000170,-0.000041,-0.000153,0.034757,0.019293,0.017957,0.017224,0.018106,0.015946,0.005860,0.011031
-0.000199,0.001180,-0.000318,-0.000178,-0.000060,-0.000215,0.000005,0.000018,0.027543,0.020211,0.019342,0.015712,0.018009,0.014517,0.005339,0.010130
0.002749,-0.000406,-0.000815,0.000082,-0.000206,-0.000061,-0.000020,-0.000134,0.037190,0.019468,0.023906,0.018524,0.016388,0.016592,0.006461,0.012627
-0.003400,0.001239,-0.000309,0.000091,0.000228,0.000013,0.000003,0.000006,0.028088,0.024477,0.022432,0.015948,0.018750,0.012622,0.006145,0.008310
-0.001935,-0.000704,-0.000244,-0.000032,-0.000044,0.000125,0.000017,0.000128,0.028723,0.026263,0.018140,0.014642,0.017323,0.016659,0.006375,0.009056
0.001899,0.001912,-0.000028,-0.000236,-0.000285,-0.000050,0.000030,0.000128,0.031033,0.023814,0.019693,0.013189,0.014973,0.013169,0.005070,0.010205
0.001320,0.000390,0.000257,-0.000650,-0.000031,-0.000393,-0.000056,0.000067,0.029533,0.020792,0.017385,0.016457,0.017830,0.018688,0.005649,0.010644
0.000054,-0.000674,0.000200,0.000159,0.000033,-0.000120,0.000024,-0.000067,0.028827,0.017887,0.022366,0.016183,0.019450,0.014639,0.006973,0.008491
-0.005064,-0.000156,0.000262,0.000174,-0.000001,0.000265,0.000012,-0.000159,0.036235,0.021845,0.018788,0.016816,0.011916,0.015523,0.006570,0.010697
-0.005462,0.001222,0.000541,0.000420,0.000318,0.000102,0.000048,-0.000104,0.027597,0.019248,0.023299,0.014943,0.017025,0.014538,0.005976,0.009346
0.006257,0.000132,0.000046,-0.000125,-0.000041,0.000089,-0.000006,0.000153,0.029646,0.020903,0.018714,0.018208,0.013774,0.013039,0.006773,0.011735
0.001284,0.000273,0.000231,-0.000425,0.000289,0.000355,0.000054,-0.000140,0.027718,0.018686,0.023732,0.019345,0.017479,0.016732,0.005539,0.008668
0.001393,0.000822,0.000142,0.000228,-0.000031,-0.000047,-0.000018,-0.000250,0.025325,0.022818,0.017554,0.013008,0.014819,0.011609,0.006781,0.012180
0.002080,0.001456,-0.000325,0.000157,0.000086,0.000085,-0.000001,-0.000336,0.023178,0.024378,0.019239,0.016271,0.018858,0.016092,0.005570,0.011892
0.004286,0.001893,-0.000661,0.000006,-0.000144,-0.000396,0.000013,0.000012,0.027986,0.023129,0.016482,0.020513,0.017861,0.015116,0.006495,0.009648
0.004883,-0.000079,-0.000081,-0.000189,-0.000084,-0.000004,0.000015,0.000281,0.031950,0.022524,0.022639,0.017817,0.015998,0.015115,0.006316,0.010836
-0.001085,-0.000910,-0.000735,0.000197,-0.000107,-0.000084,0.000010,0.000067,0.031163,0.021203,0.021013,0.018621,0.020299,0.017157,0.006585,0.009628
0.001465,-0.000807,0.000549,0.000098,0.000189,0.000662,0.000038,0.000275,0.029024,0.019761,0.023522,0.016171,0.012707,0.018913,0.005966,0.011166
0.005968,-0.000500,0.000208,-0.000396,0.000171,0.000014,0.000029,0.000146,0.030606,0.019166,0.018175,0.018836,0.019547,0.015850,0.007133,0.012008
-0.001139,-0.000764,0.000039,-0.000153,0.000064,0.000023,0.000065,-0.000403,0.033555,0.023638,0.022376,0.018047,0.016330,0.012471,0.007302,0.011777
0.000036,0.002360,-0.000472,0.000106,0.000072,-0.000063,0.000018,-0.000055,0.027523,0.024733,0.025073,0.016829,0.019087,0.012355,0.006511,0.007690
-0.005136,-0.001804,0.000042,-0.000008,-0.000033,-0.000213,-0.000019,0.000433,0.027289,0.025311,0.017303,0.017442,0.017506,0.017877,0.005506,0.010528
-0.000723,0.001703,0.000896,0.000333,0.000104,0.000091,-0.000002,-0.000195,0.028798,0.022568,0.017878,0.016165,0.018337,0.017319,0.006772,0.009803
-0.002098,0.000306,-0.000500,-0.000309,0.000205,0.000069,0.000025,-0.000055,0.029044,0.024698,0.016777,0.017284,0.019656,0.015247,0.004763,0.010644
0.003309,0.001495,-0.000829,0.000406,-0.000114,0.000169,0.000057,0.000366,0.029300,0.025650,0.025047,0.014388,0.016274,0.010282,0.005800,0.010798
-0.001465,0.000255,0.000246,-0.000319,0.000022,-0.000064,0.000013,0.000330,0.035411,0.020741,0.023964,0.016820,0.016807,0.012615,0.006112,0.010622
0.001646,-0.001573,-0.000288,0.000106,0.000122,-0.000026,-0.000022,0.000024,0.033092,0.025565,0.016548,0.017231,0.019568,0.017488,0.005390,0.012507
0.001338,-0.000899,-0.000181,-0.000123,-0.000064,-0.000072,-0.000022,0.000171,0.033123,0.019733,0.020585,0.014400,0.019381,0.017408,0.006045,0.012536
-0.001085,0.000367,-0.000214,-0.000123,-0.000239,-0.000055,0.000035,0.000061,0.031738,0.019621,0.022723,0.018414,0.018542,0.018069,0.006872,0.013644
0.005299,-0.000184,-0.000170,0.000022,-0.000068,0.000136,-0.000030,0.000226,0.028653,0.014527,0.017341,0.016329,0.019477,0.017170,0.006146,0.011235
0.004774,0.000238,0.000315,-0.000135,-0.000185,0.000099,0.000019,0.000073,0.034089,0.019778,0.018158,0.018963,0.019870,0.012141,0.006048,0.012415
0.005208,0.000128,0.000067,0.000592,-0.000000,0.000198,0.000027,-0.000073,0.031471,0.021653,0.019952,0.018825,0.020274,0.011716,0.005743,0.007910
0.001555,0.000182,-0.000146,0.000333,-0.000099,0.000092,-0.000058,0.000323,0.030034,0.018796,0.016956,0.016822,0.019723,0.018443,0.006731,0.010459
-0.001953,0.001551,-0.000080,0.000218,0.000062,0.000394,0.000050,-0.000427,0.032922,0.026285,0.025113,0.016932,0.012007,0.017173,0.005603,0.011448
0.001790,-0.000924,-0.001254,0.000092,0.000015,0.000128,-0.000032,-0.000043,0.030930,0.023020,0.024157,0.017665,0.015639,0.018340,0.006051,0.009940
-0.000217,-0.001262,0.000407,0.000058,-0.000125,0.000087,-0.000011,0.000702,0.032145,0.021176,0.016657,0.017568,0.020041,0.018622,0.005053,0.010975
-0.008373,-0.000909,0.000074,-0.000224,0.000111,-0.000079,-0.000003,-0.000073,0.035088,0.020367,0.020205,0.017059,0.013347,0.014218,0.006589,0.011686
0.002984,0.002369,-0.000594,-0.000150,0.000220,-0.000069,-0.000028,0.000098,0.027669,0.018848,0.024199,0.014376,0.020155,0.018740,0.005575,0.009687
-0.000561,0.002906,-0.000537,0.000341,0.000235,0.000152,0.000029,-0.000354,0.029134,0.020215,0.018836,0.018448,0.012460,0.013716,0.005646,0.009238
0.001953,-0.000524,0.000229,-0.000038,0.000167,0.000170,-0.000012,-0.000018,0.031193,0.019548,0.017735,0.018040,0.017482,0.016296,0.005401,0.010645
0.001248,0.001266,0.000149,-0.000583,-0.000121,-0.000531,0.000032,-0.000159,0.033076,0.022114,0.017571,0.019298,0.017789,0.016179,0.004957,0.009726
0.000687,0.000382,-0.000660,0.000115,0.000040,0.000103,-0.000006,0.000159,0.027514,0.019685,0.025502,0.017480,0.019956,0.018041,0.007007,0.010733
0.004069,-0.001092,0.000362,-0.000085,0.000169,-0.000052,-0.000018,-0.000153,0.031905,0.022137,0.021139,0.016967,0.014826,0.016493,0.005275,0.008076
-0.004829,0.000472,0.000361,0.000120,0.000267,0.000140,-0.000013,-0.000122,0.029243,0.019197,0.017647,0.016486,0.016857,0.018696,0.006140,0.010481
-0.005534,0.000751,0.000009,0.000266,0.000186,-0.000018,0.000003,-0.000037,0.027044,0.022114,0.020396,0.018762,0.014209,0.012358,0.005430,0.011522
-0.003056,0.000287,0.000526,0.000014,0.000229,0.000084,0.000037,-0.000287,0.032439,0.017946,0.019954,0.017469,0.019075,0.015823,0.006131,0.007224
-0.003038,-0.000887,0.000761,0.000038,-0.000006,-0.000031,0.000001,-0.000067,0.029883,0.020602,0.018859,0.018984,0.013074,0.017199,0.006816,0.010572
0.002044,0.001676,-0.000053,0.000029,-0.000278,-0.000054,0.000020,-0.000018,0.028794,0.020822,0.017590,0.015054,0.020704,0.011010,0.005338,0.011032
-0.002857,-0.003065,0.000035,0.000092,-0.000120,-0.000273,-0.000004,0.000214,0.029212,0.024407,0.025099,0.017561,0.015795,0.014970,0.006544,0.012791
0.001194,0.001252,0.000019,0.000122,-0.000025,-0.000081,0.000002,-0.000189,0.030313,0.024163,0.018478,0.017647,0.016192,0.011831,0.005767,0.010535
-0.003870,0.002202,-0.000676,-0.000009,-0.000195,-0.000020,0.000007,0.000031,0.028979,0.019923,0.023090,0.017533,0.020126,0.017748,0.006156,0.013405
-0.005299,0.000831,-0.000125,0.000369,0.000256,0.000356,0.000072,-0.000073,0.027526,0.024988,0.024263,0.017287,0.017082,0.016590,0.006099,0.010910
0.005968,-0.000534,0.000313,0.000074,0.000396,0.000080,-0.000009,-0.000073,0.031908,0.018332,0.024096,0.017723,0.017046,0.015168,0.006651,0.008908
0.000380,-0.001434,0.000087,-0.000240,-0.000065,0.000131,-0.000003,0.000250,0.031125,0.025874,0.023779,0.017637,0.012594,0.017375,0.005440,0.009506
0.005136,0.000190,0.000252,0.000175,-0.000078,0.000013,0.000002,0.000208,0.034367,0.019394,0.017140,0.017217,0.019982,0.014854,0.005223,0.010034
-0.000181,0.000008,-0.000005,0.000230,0.000025,0.000306,0.000054,0.000232,0.026815,0.015483,0.020541,0.019257,0.012997,0.013080,0.005528,0.010873
0.004449,0.000570,0.000121,-0.000218,-0.000127,-0.000231,-0.000010,0.000525,0.032155,0.018394,0.023858,0.014510,0.017403,0.015001,0.005559,0.010721
-0.006022,-0.001094,0.000763,-0.000374,-0.000142,-0.000015,-0.000001,-0.000220,0.029408,0.026381,0.018566,0.017283,0.019382,0.018351,0.007035,0.009995
-0.001031,0.000376,0.000349,-0.000037,-0.000181,-0.000350,0.000037,-0.000220,0.026648,0.024021,0.022471,0.016953,0.015966,0.017358,0.005751,0.012320
-0.001067,0.000131,-0.000107,-0.000138,-0.000150,-0.000023,-0.000017,-0.000592,0.033692,0.017144,0.021204,0.017385,0.020600,0.017520,0.004900,0.010946
-0.002116,-0.000136,0.000409,-0.000220,0.000047,-0.000009,-0.000030,0.000079,0.034142,0.021990,0.020297,0.018482,0.014815,0.012953,0.005792,0.010055
-0.006094,0.000637,0.000196,0.000493,0.000252,0.000202,0.000004,-0.000037,0.033995,0.021217,0.018888,0.018643,0.013985,0.017918,0.006489,0.009326
-0.002478,0.000883,0.000212,0.000372,-0.000029,0.000167,0.000013,0.000055,0.027473,0.021720,0.018401,0.017748,0.017345,0.011448,0.006430,0.010644
-0.000958,-0.000189,-0.000091,0.000188,0.000116,0.000003,0.000012,-0.000262,0.032845,0.020037,0.017825,0.017548,0.014900,0.018559,0.004574,0.009384
-0.005208,-0.000711,0.000265,0.000215,-0.000144,0.000192,0.000014,-0.000006,0.031218,0.018676,0.017686,0.017642,0.017188,0.017646,0.004795,0.006850
0.001555,-0.000181,0.001516,-0.000264,0.000075,0.000038,0.000018,-0.000116,0.034354,0.017560,0.025112,0.018187,0.017764,0.015509,0.004973,0.010962
-0.002496,0.000160,0.000224,0.000004,-0.000115,0.000018,-0.000030,0.000079,0.029207,0.026607,0.024376,0.017992,0.014242,0.019121,0.006752,0.012552
