  -0.43142,  -0.73024,   0.73030,  -0.06941,   0.67370,   0.15066,  -0.29488,  -0.45788,   0.64578,   0.87290
  -0.27606,  -0.80528,  -0.43354,   0.51724,  -0.93750,   0.12895,  -0.15264,  -0.93750,   0.16944,  -0.74067
   0.61057,  -0.88022,   0.93750,  -0.63122,   0.93750,   0.89254,  -0.93750,  -0.76650,   0.86761,  -0.29068
  -0.85016,   0.89472,  -0.69877,  -0.00828,   0.22529,   0.00414,   0.93750,   0.68096,   0.50109,  -0.37566
  -0.66655,   0.59684,   0.55165,  -0.33735,   0.80645,   0.58393,  -0.38997,  -0.56168,  -0.02943,  -0.79179
  -0.93750,   0.66156,   0.46078,   0.64835,   0.40716,  -0.18284,  -0.87975,  -0.66561,  -0.09454,  -0.24395
  -0.82586,  -0.78991,  -0.39867,  -0.67124,   0.75963,  -0.10862,  -0.11877,   0.93750,   0.18852,  -0.93750
  -0.19748,   0.65280,  -0.72414,   0.64197,  -0.21228,  -0.21084,   0.72097,  -0.34482,   0.73719,  -0.69833
  -0.88389,  -0.13524,  -0.93750,   0.19466,  -0.81446,  -0.13202,  -0.77226,   0.93750,   0.16097,   0.18102
  -0.55097,   0.90306,  -0.64732,  -0.42969,   0.69791,  -0.37553,  -0.38392,  -0.61251,   0.31032,   0.29160
   0.93750,  -0.81030,   0.93750,  -0.77095,  -0.93750,  -0.41705,  -0.93750,   0.59822,  -0.24863,  -0.49169
  -0.10186,   0.10947,  -0.15907,   0.50230,   0.01865,   0.04246,   0.67455,  -0.33323,   0.42702,   0.30936
   0.93750,  -0.82605,  -0.13933,  -0.37978,   0.93750,   0.79268,   0.93750,  -0.29027,  -0.20908,  -0.26535
   0.60084,   0.41748,  -0.70006,   0.17628,   0.93750,   0.60694,  -0.87614,  -0.60287,  -0.69303,  -0.86472
   0.13115,  -0.29260,  -0.01405,  -0.16335,   0.93750,   0.09044,   0.93750,   0.93750,   0.93750,  -0.06747
  -0.65036,   0.29535,  -0.93750,  -0.01618,   0.13949,   0.93750,   0.93750,  -0.93750,  -0.27503,   0.93750
  -0.13790,   0.92933,   0.48331,  -0.36487,  -0.19108,   0.01945,   0.09442,  -0.59534,  -0.81307,   0.39350
  -0.00578,   0.87086,  -0.81164,  -0.93750,  -0.93750,  -0.93750,   0.71123,   0.70024,   0.93750,   0.77814
   0.04280,   0.87418,   0.73239,  -0.08048,   0.22508,  -0.26151,  -0.74020,  -0.21314,  -0.66254,  -0.20138
   0.86392,   0.39826,   0.93750,  -0.47557,   0.15762,  -0.89652,  -0.04294,  -0.25113,   0.93750,  -0.31535
   0.93750,  -0.59406,  -0.93750,  -0.51226,   0.19478,  -0.43398,   0.41558,   0.70099,   0.93750,  -0.38866
   0.01431,   0.26402,   0.80713,  -0.69865,   0.93750,  -0.93750,  -0.09180,  -0.57982,  -0.28308,   0.53611
  -0.02740,  -0.29305,  -0.76282,   0.10343,   0.11382,  -0.26118,   0.71008,   0.11102,  -0.07838,   0.55645
   0.93750,   0.82951,   0.67799,   0.27623,   0.93750,  -0.93750,   0.93750,   0.93750,   0.33262,   0.93750
  -0.24748,   0.00482,  -0.82555,  -0.71916,   0.60013,   0.93750,  -0.86546,   0.85936,   0.69278,  -0.28219
  -0.64773,   0.26444,   0.67522,  -0.42735,   0.81738,  -0.00041,   0.03659,  -0.40649,   0.00358,   0.69194
   0.35054,   0.93255,  -0.92077,  -0.50966,   0.93750,   0.93750,  -0.02117,  -0.49186,  -0.07591,   0.74461
  -0.72656,  -0.61592,   0.42669,   0.20985,   0.72686,   0.17203,   0.68461,  -0.54259,  -0.01015,  -0.51421
   0.27583,   0.73440,  -0.64617,  -0.88732,   0.93750,  -0.52145,   0.75079,   0.88089,  -0.89711,   0.03375
   0.00327,   0.93750,   0.20752,  -0.36568,   0.26712,   0.01595,  -0.74107,   0.06415,  -0.87029,  -0.80799
  -0.93750,  -0.87253,  -0.16763,  -0.26703,   0.61241,  -0.54838,   0.44358,  -0.56260,   0.30921,   0.53114
   0.17056,   0.63473,  -0.93750,  -0.34445,  -0.33375,  -0.42690,  -0.34125,   0.76384,   0.17693,   0.93750
   0.69641,   0.93750,  -0.74344,   0.19737,  -0.74865,   0.77480,   0.63524,   0.18750,  -0.02067,   0.93750
  -0.62195,   0.93750,  -0.93750,   0.52012,  -0.05597,  -0.50795,   0.00041,  -0.87345,  -0.04647,  -0.61350
  -0.68138,   0.45903,  -0.74838,  -0.68232,   0.06688,   0.36094,  -0.06663,   0.25202,  -0.22953,  -0.41695
  -0.29566,   0.93750,  -0.00579,  -0.69467,   0.86655,   0.93750,  -0.87352,   0.93750,   0.15479,  -0.01237
  -0.77564,   0.87566,   0.00079,  -0.49709,  -0.13639,   0.74081,   0.44984,  -0.87388,   0.66862,  -0.16050
  -0.44035,  -0.88109,  -0.92093,  -0.67085,   0.16848,  -0.93750,   0.93750,  -0.93750,   0.93750,  -0.87766
  -0.93750,  -0.05943,   0.09494,  -0.63534,  -0.93750,  -0.43527,  -0.93750,  -0.93750,   0.33034,  -0.93750
  -0.57508,  -0.92242,  -0.93750,  -0.73574,  -0.73260,   0.93750,  -0.63318,  -0.87439,  -0.93750,  -0.09625
  -0.93750,   0.93750,   0.93750,   0.81080,   0.60670,   0.93750,   0.93750,   0.93750,  -0.93750,   0.17577
  -0.81343,   0.16862,  -0.93750,   0.93750,   0.93750,  -0.93750,   0.93750,  -0.55119,   0.26138,  -0.35224
  -0.52523,  -0.01798,  -0.06629,  -0.86751,   0.82613,  -0.39443,   0.66972,   0.61441,  -0.55759,  -0.70928
   0.80683,  -0.62341,   0.66735,  -0.76252,   0.84842,  -0.18944,   0.35620,  -0.82142,   0.25080,  -0.85510
  -0.86478,  -0.09695,   0.93750,  -0.68946,  -0.93750,  -0.87165,  -0.34479,   0.93750,  -0.24152,  -0.02780
  -0.54684,  -0.67356,  -0.93750,  -0.82008,  -0.16375,   0.93750,  -0.46201,   0.73724,   0.93750,   0.15682
  -0.39736,  -0.04026,   0.38984,  -0.13725,   0.19618,  -0.65667,  -0.45521,   0.61526,   0.52773,  -0.08957
   0.83336,   0.32354,   0.93750,  -0.93750,  -0.20368,   0.73729,   0.54756,  -0.86441,   0.72143,   0.27132
  -0.17426,   0.93750,  -0.75403,  -0.41827,   0.26981,  -0.76235,   0.02056,   0.88717,  -0.93750,   0.27548
  -0.93750,  -0.12000,   0.93750,   0.26753,   0.56510,  -0.93750,  -0.67725,  -0.93750,  -0.68863,   0.17436
   0.13560,  -0.29997,   0.40210,  -0.09223,   0.56311,  -0.06899,   0.46854,  -0.33019,   0.27939,   0.13040
   0.93750,   0.65782,   0.92940,  -0.87846,   0.38892,  -0.07910,  -0.87794,  -0.25931,  -0.52886,   0.07309
   0.22626,  -0.93750,  -0.56307,  -0.43716,  -0.93750,  -0.83542,   0.33777,  -0.41369,  -0.73322,   0.93750
  -0.93750,  -0.86478,  -0.82095,   0.93750,  -0.79662,   0.62783,  -0.93750,   0.80698,   0.55334,  -0.93750
  -0.74690,   0.89378,   0.12968,   0.25366,  -0.28092,  -0.01212,   0.28673,  -0.68304,  -0.23257,   0.26387
  -0.35704,   0.93750,   0.03110,  -0.93750,  -0.93750,  -0.64672,   0.27606,   0.78869,   0.10893,  -0.81360
  -0.87860,   0.93750,  -0.65436,  -0.86530,  -0.93750,  -0.93750,   0.68940,   0.54195,   0.31745,   0.08164
  -0.83620,   0.93750,   0.72378,  -0.93750,   0.93750,   0.93750,  -0.24350,   0.93086,   0.08749,  -0.56668
  -0.27298,   0.28645,   0.62787,   0.81205,   0.60865,   0.13625,   0.53260,  -0.05473,  -0.40680,   0.51915
  -0.07470,   0.26664,  -0.36723,  -0.40456,  -0.10688,   0.93750,  -0.76178,  -0.19880,   0.51739,   0.73928
   0.01157,  -0.11427,  -0.65861,   0.01753,  -0.40415,  -0.14435,   0.47625,  -0.37383,   0.26492,   0.44592
   0.93750,  -0.69509,  -0.07478,  -0.80984,  -0.93750,  -0.93750,   0.93750,  -0.93750,  -0.75088,  -0.93750
   0.41552,   0.74443,  -0.75683,   0.13291,   0.93750,  -0.66225,  -0.80965,  -0.93750,   0.93081,  -0.87790
   0.14920,  -0.93750,   0.59654,  -0.93750,   0.87792,  -0.41878,   0.30230,  -0.93750,   0.93750,   0.14731
   0.11061,   0.80703,  -0.93750,  -0.30053,   0.57001,  -0.93750,   0.93750,  -0.93750,   0.13734,  -0.63803
   0.53615,  -0.93750,  -0.93750,   0.93750,   0.93750,   0.93750,  -0.75441,   0.89154,  -0.93750,  -0.93750
   0.40571,   0.74093,  -0.33036,  -0.60564,   0.10004,  -0.87727,   0.49002,  -0.24065,  -0.62286,  -0.30030
  -0.84970,   0.89884,   0.04340,  -0.93750,   0.93750,  -0.33553,  -0.00983,  -0.93750,   0.12632,  -0.03292
   0.42054,   0.65794,  -0.93750,   0.93750,  -0.33543,  -0.93750,  -0.93750,   0.93750,   0.93750,  -0.93750
   0.93750,  -0.09484,  -0.93750,   0.66367,  -0.53599,  -0.87014,   0.42964,  -0.93750,   0.20293,  -0.93750
  -0.93750,   0.93750,   0.93750,  -0.93750,   0.70395,  -0.93750,  -0.28794,   0.93750,  -0.50725,  -0.83636
   0.93750,   0.29996,   0.51344,   0.65656,  -0.93750,  -0.87771,   0.93750,   0.68387,   0.93750,  -0.00544
  -0.26841,   0.93750,  -0.62915,  -0.65860,  -0.87745,  -0.29556,  -0.81663,   0.72776,  -0.75352,  -0.11681
   0.14590,  -0.93750,  -0.14527,  -0.82492,   0.77218,  -0.88087,  -0.26726,  -0.81052,   0.71319,   0.81106
  -0.56137,   0.32469,  -0.23149,   0.47420,   0.93750,  -0.49138,  -0.08353,  -0.09041,   0.34221,   0.61860
   0.93750,   0.51724,  -0.38930,  -0.07085,   0.87464,  -0.10794,   0.01352,  -0.92616,  -0.87364,  -0.18976
  -0.93750,   0.27359,   0.93750,   0.29249,  -0.93750,   0.79572,  -0.47331,  -0.92157,  -0.93750,   0.30777
  -0.61353,  -0.62849,   0.22745,   0.71720,   0.67996,   0.05638,  -0.09166,  -0.38165,   0.44056,   0.53894
  -0.54189,   0.93750,   0.92228,  -0.87310,   0.57097,  -0.06035,  -0.82317,  -0.87042,  -0.03476,  -0.79653
  -0.87650,   0.33130,  -0.74992,   0.93750,  -0.87957,   0.93750,  -0.03630,  -0.67200,   0.87446,  -0.01997
  -0.64959,   0.16821,   0.25594,   0.03091,   0.45956,  -0.93750,  -0.87178,  -0.02377,  -0.75865,  -0.68044
  -0.93750,  -0.57765,   0.93750,   0.93750,  -0.82577,   0.66704,  -0.87049,   0.93750,  -0.09769,  -0.67413
  -0.74728,  -0.93750,   0.92330,  -0.93750,  -0.72559,   0.93750,  -0.93750,  -0.37705,   0.20420,   0.93750
  -0.61241,   0.76833,   0.75720,  -0.93750,  -0.93750,  -0.02688,   0.00486,  -0.05439,  -0.93750,  -0.57465
   0.87809,   0.25040,  -0.68358,  -0.56702,   0.93750,  -0.62695,   0.34271,  -0.54974,  -0.86418,   0.88109
   0.41271,   0.47945,  -0.93750,  -0.63164,   0.22339,   0.06383,   0.93750,  -0.53489,  -0.88563,   0.58413
   0.01158,  -0.33684,   0.12840,   0.33796,   0.93750,  -0.87312,   0.56378,  -0.93750,  -0.93750,   0.37165
   0.49288,   0.00242,   0.70452,  -0.86230,  -0.22440,  -0.05635,  -0.63184,   0.81385,  -0.00939,   0.40039
   0.93750,  -0.93750,   0.69751,  -0.47030,   0.87688,   0.13633,  -0.20452,   0.22057,  -0.93750,   0.21851
   0.92966,   0.08829,  -0.37368,   0.93750,   0.93750,   0.06248,  -0.81327,  -0.30480,   0.93750,  -0.87498
  -0.06136,  -0.16111,  -0.68888,  -0.81181,   0.73739,   0.04435,   0.93750,   0.87866,  -0.73010,   0.75502
   0.88412,  -0.93750,  -0.02936,  -0.45692,  -0.93750,  -0.93750,  -0.67555,  -0.73085,  -0.29856,   0.93750
  -0.80886,   0.93750,  -0.93750,   0.47627,   0.93750,  -0.93750,   0.34011,   0.93750,   0.68663,  -0.61503
   0.93750,  -0.08720,   0.38078,   0.81213,   0.04211,  -0.56296,   0.93750,  -0.70271,   0.41496,  -0.14421
   0.61152,   0.37140,   0.29715,  -0.36856,  -0.16815,  -0.75159,  -0.09703,  -0.42459,   0.68494,   0.81671
  -0.41209,   0.54522,  -0.59352,   0.86501,   0.58751,   0.50967,   0.46757,  -0.15729,   0.40833,  -0.65715
   0.85095,   0.67852,   0.33464,   0.58340,   0.93507,  -0.60857,  -0.13732,  -0.92572,  -0.31547,  -0.43435
   0.80501,  -0.44625,  -0.85669,   0.13693,   0.03909,   0.93427,   0.81039,   0.34356,   0.82133,  -0.43320
   0.87103,  -0.93750,   0.50998,   0.77504,  -0.93750,   0.06575,   0.87412,  -0.93750,  -0.48205,   0.31863
   0.93750,  -0.12339,   0.46825,   0.49551,  -0.01125,  -0.93750,  -0.83708,   0.15110,  -0.93750,  -0.91110
   0.01481,   0.80239,  -0.35516,   0.55927,   0.37542,  -0.66658,   0.61776,   0.93750,   0.34185,  -0.69670
  -0.47320,  -0.03489,   0.93750,  -0.32622,   0.39435,  -0.87575,  -0.64869,  -0.82149,  -0.71808,   0.93750
   0.93750,   0.93750,  -0.93750,  -0.87876,   0.22966,  -0.93750,   0.93750,   0.87275,   0.93750,   0.93750
  -0.93750,  -0.32286,   0.26447,  -0.93750,  -0.93750,  -0.90261,  -0.93750,   0.00635,  -0.75496,   0.93750
  -0.93750,  -0.87697,   0.93750,   0.03295,  -0.14853,   0.16165,   0.19249,   0.86963,  -0.93750,   0.93750
  -0.81047,  -0.80000,  -0.75545,   0.93750,   0.03212,  -0.31140,   0.93750,   0.10959,   0.88171,  -0.38948
   0.04602,   0.79022,   0.55858,   0.46881,  -0.10611,   0.00027,   0.27314,  -0.42812,  -0.30351,  -0.74010
   0.93750,  -0.26648,   0.38456,   0.15255,   0.37445,  -0.40793,  -0.18361,   0.19478,   0.66654,  -0.25212
   0.75951,  -0.76300,  -0.42439,  -0.35037,   0.33835,   0.87123,   0.43582,   0.14765,   0.26987,  -0.69252
   0.93750,   0.49564,  -0.02044,   0.87429,   0.93750,  -0.93750,   0.93750,  -0.93750,  -0.93750,   0.93750
   0.93750,  -0.75304,  -0.13441,   0.93750,   0.91410,  -0.18569,  -0.55389,  -0.55427,   0.42918,  -0.60480
   0.22049,  -0.02951,  -0.93750,  -0.93750,  -0.50453,   0.53065,   0.93750,   0.42112,   0.81428,   0.57019
  -0.37942,   0.09038,   0.81767,  -0.54123,  -0.93750,   0.90186,  -0.86600,  -0.93750,   0.61143,  -0.55049
   0.41774,   0.13631,  -0.51593,  -0.52852,   0.84429,  -0.64727,  -0.53458,   0.16655,   0.69222,   0.03120
  -0.52220,  -0.04438,   0.08263,  -0.49737,   0.59824,  -0.52011,   0.46997,  -0.52316,  -0.38103,  -0.79538
   0.70265,   0.72139,  -0.90936,  -0.73689,   0.85830,  -0.47095,   0.86815,   0.93750,   0.52551,  -0.56408
   0.15894,   0.00793,  -0.43677,   0.58697,  -0.93750,   0.22130,  -0.66167,  -0.13418,  -0.12357,  -0.93750
  -0.06813,   0.70224,  -0.81110,   0.91431,  -0.57440,   0.62056,  -0.88190,  -0.10725,   0.31909,  -0.87376
  -0.42332,   0.55227,  -0.88698,  -0.04799,  -0.78599,  -0.88291,   0.84855,  -0.63296,   0.93750,  -0.87846
  -0.04908,  -0.50723,  -0.67068,   0.93750,  -0.12555,  -0.48571,   0.04927,   0.93750,  -0.05228,  -0.56216
   0.08080,   0.01600,   0.76317,   0.93750,   0.61899,   0.91874,  -0.93750,   0.93750,   0.93750,   0.07825
   0.87475,   0.87720,  -0.53278,   0.78403,   0.35625,   0.38288,  -0.03550,  -0.93750,  -0.75359,  -0.93750
   0.66423,  -0.68278,  -0.14314,   0.43160,   0.00737,   0.70954,   0.07512,  -0.44882,  -0.43815,   0.20953
  -0.41952,   0.76365,  -0.28739,  -0.39050,  -0.46130,  -0.19944,   0.27409,  -0.57548,  -0.80806,   0.89605
   0.76728,  -0.37560,   0.74266,   0.86747,  -0.42177,  -0.74315,   0.32497,  -0.66409,   0.38988,   0.24063
   0.54688,   0.61545,   0.93750,  -0.35689,   0.93750,   0.26269,   0.00412,  -0.85413,  -0.82466,   0.36918
  -0.58616,   0.15093,   0.93750,  -0.00637,   0.93750,  -0.74905,  -0.37793,   0.77622,   0.15028,   0.93750
  -0.09453,  -0.32913,  -0.64218,  -0.81669,   0.93750,  -0.87856,  -0.46080,  -0.87675,   0.91124,   0.57453
   0.67736,  -0.41792,  -0.52632,   0.93750,  -0.93750,  -0.05299,   0.93750,  -0.33989,  -0.93750,  -0.93750
   0.86456,  -0.93750,   0.54520,  -0.93750,  -0.77059,   0.60190,   0.80668,  -0.93750,   0.31787,   0.93750
  -0.58628,  -0.40142,  -0.87610,   0.11256,  -0.66120,  -0.14636,   0.63310,   0.93750,  -0.89550,  -0.88018
  -0.26097,   0.80981,  -0.64889,   0.43217,   0.23636,  -0.40015,   0.86941,   0.62519,   0.55992,  -0.34135
  -0.82930,  -0.13530,  -0.93750,  -0.17100,   0.11060,   0.64298,  -0.81044,   0.39549,   0.40250,   0.36679
  -0.93750,   0.93750,  -0.93750,   0.93750,   0.93750,   0.93750,  -0.70922,   0.16614,  -0.26356,   0.93750
   0.43700,  -0.42154,  -0.93750,   0.36310,   0.93750,  -0.93750,   0.93750,  -0.28182,   0.55077,  -0.74533
  -0.09043,   0.69053,   0.41544,   0.93750,   0.25841,   0.59521,   0.75534,  -0.86706,  -0.48321,   0.93750
  -0.54906,   0.00180,   0.32421,   0.01944,   0.50206,   0.44192,  -0.67250,  -0.01293,   0.53056,  -0.03798
   0.45179,   0.54260,   0.18257,  -0.82314,  -0.69681,   0.82116,  -0.47516,   0.13316,   0.35897,   0.28671
   0.82194,   0.40390,   0.67266,  -0.47729,   0.30466,   0.38719,  -0.32949,  -0.39890,  -0.72480,  -0.26577
   0.35254,   0.84986,  -0.24345,  -0.82411,   0.44799,  -0.88546,  -0.78893,   0.50557,   0.87966,   0.02027
   0.03623,   0.73242,  -0.79546,  -0.03758,  -0.28127,  -0.33506,  -0.72376,   0.04876,   0.23719,   0.49857
   0.06731,  -0.71564,   0.41383,  -0.61827,   0.13990,  -0.74709,   0.80461,  -0.01648,  -0.81538,   0.12991
   0.51757,  -0.93750,   0.93750,  -0.39486,   0.93750,   0.64599,  -0.58260,  -0.27194,  -0.86227,  -0.82461
   0.56749,  -0.29111,  -0.78020,   0.32989,   0.56402,   0.26442,   0.55485,  -0.32082,   0.88122,   0.86610
  -0.18966,  -0.05524,  -0.82601,   0.87056,  -0.49593,  -0.48518,   0.51636,   0.46943,   0.49238,   0.11096
   0.93750,   0.93750,   0.58366,   0.62806,   0.26334,   0.93750,  -0.82216,   0.91073,  -0.93750,  -0.03439
   0.45494,   0.43146,  -0.76983,  -0.68660,  -0.70024,   0.51042,   0.76458,  -0.30972,  -0.14811,   0.74529
   0.47931,   0.93750,  -0.53562,  -0.21776,  -0.49952,  -0.75822,   0.55177,  -0.21574,  -0.60540,   0.06878
  -0.58036,  -0.32097,   0.93750,   0.93750,   0.67961,  -0.93750,  -0.48092,  -0.22884,  -0.92447,  -0.22377
  -0.93750,   0.79307,   0.44414,  -0.71681,   0.15430,   0.39539,  -0.93555,   0.93750,   0.64354,  -0.93750
   0.93750,  -0.31537,  -0.89736,  -0.35744,   0.93750,  -0.93750,  -0.27403,  -0.87336,  -0.70357,  -0.67431
   0.61954,   0.12108,  -0.30831,   0.56297,  -0.34805,  -0.45501,  -0.24522,   0.33491,   0.37975,  -0.01990
  -0.50866,  -0.50967,   0.20713,   0.49846,  -0.13520,   0.83105,  -0.76762,   0.40302,   0.40250,  -0.26822
   0.69453,  -0.28190,  -0.93750,   0.74689,  -0.75622,   0.84152,   0.04607,  -0.02851,  -0.64842,   0.68525
  -0.93750,   0.00031,  -0.56064,   0.93750,  -0.93750,  -0.85441,   0.93750,   0.24004,   0.93750,   0.46666
   0.24230,   0.93750,   0.25307,   0.34777,  -0.87500,  -0.88972,   0.46115,   0.12832,   0.42990,  -0.81569
  -0.43427,  -0.34641,  -0.27664,   0.21668,   0.08524,  -0.93750,   0.92325,   0.26988,   0.93750,   0.80606
  -0.66510,   0.14149,   0.71068,   0.03305,   0.93750,  -0.77000,  -0.04183,   0.70132,   0.88341,   0.09210
   0.45910,   0.70311,  -0.30413,   0.10095,  -0.11924,   0.36073,  -0.24463,   0.58236,   0.40259,  -0.55345
  -0.87779,   0.24697,   0.20424,  -0.81677,   0.93750,  -0.09758,  -0.93750,   0.83024,  -0.47815,   0.73694
  -0.62796,  -0.27390,   0.81541,  -0.05049,  -0.59954,   0.48289,   0.16236,   0.33476,  -0.43147,  -0.17645
   0.93750,  -0.87967,   0.93750,   0.93750,   0.87301,   0.77417,   0.62359,  -0.87225,  -0.93750,  -0.26276
   0.02490,  -0.87642,  -0.93750,   0.72216,  -0.62276,  -0.37946,   0.15016,  -0.52907,  -0.90764,  -0.57493
  -0.74379,  -0.93750,   0.00801,  -0.93750,   0.93750,  -0.38001,   0.22035,   0.60886,   0.70660,   0.30203
   0.18637,   0.20313,  -0.37559,  -0.28947,   0.39890,   0.80739,   0.53530,  -0.26821,   0.74225,   0.38037
  -0.75095,  -0.33433,   0.59474,   0.93750,  -0.93750,  -0.82526,   0.15636,   0.93750,   0.30671,   0.93750
  -0.65479,  -0.24799,  -0.35644,  -0.63546,  -0.71530,   0.93750,  -0.76356,  -0.32288,   0.72978,  -0.88836
  -0.93750,  -0.93750,  -0.22938,   0.57841,  -0.79524,  -0.42442,   0.74956,  -0.63751,   0.93750,   0.93750
   0.82067,   0.93750,   0.92454,   0.14277,  -0.37488,   0.19484,   0.79268,   0.31559,   0.93750,  -0.17634
  -0.39533,  -0.93750,   0.47252,  -0.39340,  -0.93750,   0.42523,  -0.02573,   0.14064,  -0.20703,  -0.93750
  -0.79172,  -0.52107,  -0.93750,  -0.27802,   0.51302,  -0.87246,   0.10033,   0.63906,   0.93750,   0.64624
  -0.50770,   0.59794,   0.04161,   0.93750,  -0.50682,  -0.02600,  -0.26937,   0.21635,  -0.44389,   0.56457
   0.30377,   0.03392,  -0.50831,  -0.62568,  -0.88465,   0.93750,  -0.55505,   0.28808,  -0.55068,   0.93750
   0.93750,   0.93750,   0.40268,   0.08572,   0.90973,  -0.78775,  -0.93750,  -0.73606,   0.18692,  -0.93750
  -0.87619,   0.67308,  -0.35389,  -0.81508,  -0.59817,   0.93750,   0.81621,  -0.04138,  -0.03486,   0.04577
   0.93750,   0.93750,   0.53078,   0.93750,  -0.45078,  -0.87029,  -0.10216,  -0.17913,  -0.27298,  -0.87711
  -0.60555,  -0.93750,   0.93750,   0.93750,   0.81024,  -0.33139,  -0.42493,  -0.69025,  -0.87269,  -0.68368
   0.47489,   0.39507,   0.16706,  -0.81366,  -0.75623,  -0.03598,  -0.87276,   0.40348,   0.44148,   0.88250
  -0.75967,   0.18890,  -0.43166,   0.08838,   0.87096,  -0.25249,   0.37591,  -0.02667,  -0.13368,  -0.81570
   0.05754,  -0.27328,   0.33245,   0.63069,   0.73640,   0.24264,   0.13165,   0.45019,   0.44727,  -0.07106
  -0.29094,  -0.13964,  -0.17754,  -0.02440,  -0.17772,   0.58453,   0.43691,   0.54828,   0.21781,   0.19451
   0.19221,  -0.78753,   0.28587,  -0.30785,  -0.04699,  -0.74446,   0.75342,  -0.10503,   0.86647,  -0.25207
   0.09330,  -0.24376,  -0.06752,  -0.60967,   0.88207,   0.74871,  -0.80411,  -0.32607,  -0.28608,  -0.16875
  -0.54794,   0.62266,  -0.02362,   0.62217,   0.30424,   0.28538,  -0.62438,  -0.68608,   0.04090,  -0.56028
  -0.88511,   0.79957,   0.93750,  -0.40719,   0.43682,  -0.79875,   0.37663,  -0.60811,  -0.04725,  -0.80060
   0.37276,   0.54418,   0.66540,   0.16332,   0.01751,  -0.34755,   0.73908,  -0.49536,  -0.13225,   0.15025
   0.05417,   0.93750,   0.56417,  -0.87592,   0.93750,  -0.87660,   0.33875,   0.93750,  -0.66198,  -0.81692
  -0.19721,  -0.93006,   0.75307,  -0.83263,  -0.87159,  -0.93750,  -0.75011,  -0.93750,   0.93750,  -0.75385
  -0.65063,  -0.43239,   0.33090,   0.27990,   0.39046,   0.80589,   0.34087,   0.12042,  -0.64167,   0.92199
  -0.68258,  -0.09894,  -0.28110,   0.91040,  -0.30030,  -0.42426,   0.69707,   0.67006,   0.92714,   0.20303
  -0.86909,  -0.70587,  -0.85769,   0.61275,  -0.93750,   0.63019,   0.93750,   0.59020,  -0.66328,   0.81830
   0.59773,   0.70065,  -0.22645,  -0.64993,  -0.20721,  -0.08598,  -0.34639,  -0.51234,  -0.53113,   0.61013
   0.81778,   0.80596,  -0.72972,  -0.92233,   0.36105,  -0.23344,   0.93750,   0.80695,  -0.50775,   0.71317
   0.27711,  -0.09370,   0.76771,   0.88131,  -0.55775,  -0.87836,  -0.67325,   0.53998,  -0.58155,   0.93158
   0.93750,  -0.87658,   0.93750,   0.93750,   0.16534,   0.46759,  -0.63397,   0.32292,   0.07641,   0.19538
